seg_id,pci,pci_desc
SS-000870-PV1,95.5,Good
SS-000871-PV1,94.26,Good
SS-000872-PV1,81.11,Satisfactory
SS-000873-PV1,77.6,Satisfactory
SS-000874-PV1,86.8,Good
SS-000875-PV1,,
SS-000876-PV1,62,Fair
SS-000877-PV1,61.39,Fair
SS-000878-PV1,30.71,Very Poor
SS-000879-PV1,54.33,Poor
SS-000880-PV1,45.24,Poor
SS-000881-PV1,39.56,Very Poor
SS-000882-PV1,74.94,Satisfactory
SS-000883-PV1,11.22,Serious
SS-000884-PV1,92.16,Good
SS-000885-PV1,97.05,Good
SS-000886-PV1,90.35,Good
SS-000887-PV1,73,Satisfactory
SS-000888-PV1,74.85,Satisfactory
SS-000889-PV1,20.46,Serious
SS-000890-PV1,91.18,Good
SS-000891-PV1,94.1,Good
SS-000892-PV1,77.24,Satisfactory
SS-000893-PV1,74.87,Satisfactory
SS-000894-PV1,80.11,Satisfactory
SS-000895-PV1,36.75,Very Poor
SS-000899-PV1,49,Poor
SS-000900-PV1,81,Satisfactory
SS-000901-PV1,89.7,Good
SS-000902-PV1,83.32,Satisfactory
SS-000903-PV1,71.94,Satisfactory
SS-000904-PV1,85.73,Good
SS-000905-PV1,93.55,Good
SS-000906-PV1,72.95,Satisfactory
SS-000907-PV1,42.95,Poor
SS-000908-PV1,48.92,Poor
SS-000909-PV1,19.93,Serious
SS-000910-PV1,80.7,Satisfactory
SS-000911-PV1,89.16,Good
SS-000912-PV1,25,Very Poor
SS-000913-PV1,25,Very Poor
SS-000914-PV1,70.4,Satisfactory
SS-000915-PV1,65.43,Fair
SS-000917-PV1,56.85,Fair
SS-000919-PV1,62.25,Fair
SS-000920-PV1,100,Good
SS-000921-PV1,41.25,Poor
SS-000922-PV1,96.18,Good
SS-000923-PV1,99.29,Good
SS-000924-PV1,94.21,Good
SS-000925-PV1,93.08,Good
SS-000926-PV1,97.2,Good
SS-000927-PV1,55,Fair
SS-000928-PV1,13.82,Serious
SS-000929-PV1,28.47,Very Poor
SS-000930-PV1,31.26,Very Poor
SS-000931-PV1,96.31,Good
SS-000932-PV1,14.1,Serious
SS-000933-PV1,67.93,Fair
SS-000934-PV1,29.73,Very Poor
SS-000935-PV1,83.86,Satisfactory
SS-000936-PV1,60.62,Fair
SS-000937-PV1,29.88,Very Poor
SS-000938-PV1,26.34,Very Poor
SS-000939-PV1,100,Good
SS-000940-PV1,36.04,Very Poor
SS-000941-PV1,46.95,Poor
SS-000942-PV1,88.65,Good
SS-000943-PV1,90.1,Good
SS-000944-PV1,12.67,Serious
SS-000945-PV1,58.47,Fair
SS-000946-PV1,97.49,Good
SS-000947-PV1,95.8,Good
SS-000948-PV1,79.31,Satisfactory
SS-000950-PV1,44.58,Poor
SS-000951-PV1,93.22,Good
SS-000952-PV1,99.5,Good
SS-000953-PV1,39.26,Very Poor
SS-000954-PV1,75.67,Satisfactory
SS-000955-PV1,98,Good
SS-000956-PV1,77.69,Satisfactory
SS-000957-PV1,95.5,Good
SS-000958-PV1,93.71,Good
SS-000959-PV1,91.17,Good
SS-000963-PV1,70.36,Satisfactory
SS-000964-PV1,20.07,Serious
SS-000965-PV1,40.5,Poor
SS-000967-PV1,53.35,Poor
SS-000968-PV1,76.79,Satisfactory
SS-000969-PV1,62.96,Fair
SS-000970-PV1,78.25,Satisfactory
SS-000971-PV1,93.13,Good
SS-000972-PV1,75.73,Satisfactory
SS-000973-PV1,82.15,Satisfactory
SS-000975-PV1,99.59,Good
SS-000976-PV1,89.26,Good
SS-000978-PV1,99.5,Good
SS-000979-PV1,98.22,Good
SS-000980-PV1,30.56,Very Poor
SS-000981-PV1,54.14,Poor
SS-000982-PV1,39.2,Very Poor
SS-000986-PV1,98.06,Good
SS-000987-PV1,99.57,Good
SS-000988-PV1,54.58,Poor
SS-000992-PV1,100,Good
SS-000993-PV1,34.52,Very Poor
SS-000994-PV1,8.68,Failed
SS-000995-PV1,26.45,Very Poor
SS-000996-PV1,52.53,Poor
SS-000997-PV1,56.69,Fair
SS-000998-PV1,47.77,Poor
SS-000999-PV1,49.15,Poor
SS-001000-PV1,93.68,Good
SS-001001-PV1,76.38,Satisfactory
SS-001002-PV1,87.74,Good
SS-001003-PV1,32.09,Very Poor
SS-001005-PV1,82.28,Satisfactory
SS-001006-PV1,50.87,Poor
SS-001007-PV1,84.92,Satisfactory
SS-001008-PV1,64,Fair
SS-001009-PV1,3.99,Failed
SS-001010-PV1,66.45,Fair
SS-001011-PV1,54,Poor
SS-001012-PV1,81.3,Satisfactory
SS-001013-PV1,54.23,Poor
SS-001014-PV1,97.5,Good
SS-001015-PV1,89.69,Good
SS-001016-PV1,89.15,Good
SS-001017-PV1,56.29,Fair
SS-001018-PV1,97.02,Good
SS-001019-PV1,95.17,Good
SS-001020-PV1,98.29,Good
SS-001021-PV1,41.27,Poor
SS-001022-PV1,42.36,Poor
SS-001023-PV1,100,Good
SS-001025-PV1,96,Good
SS-001026-PV1,69,Fair
SS-001027-PV1,89.67,Good
SS-001028-PV1,78.39,Satisfactory
SS-001029-PV1,74.92,Satisfactory
SS-001030-PV1,92.85,Good
SS-001031-PV1,99.5,Good
SS-001032-PV1,100,Good
SS-001033-PV1,83.82,Satisfactory
SS-001034-PV1,92.96,Good
SS-001035-PV1,78.5,Satisfactory
SS-001036-PV1,70.14,Satisfactory
SS-001037-PV1,70.14,Satisfactory
SS-001038-PV1,95.72,Good
SS-001039-PV1,100,Good
SS-001040-PV1,100,Good
SS-001041-PV1,100,Good
SS-001042-PV1,40.41,Poor
SS-001043-PV1,88.25,Good
SS-001044-PV1,,
SS-001046-PV1,49.78,Poor
SS-001047-PV1,29.61,Very Poor
SS-001049-PV1,78.9,Satisfactory
SS-001050-PV1,13.9,Serious
SS-001051-PV1,47.66,Poor
SS-001052-PV1,43.75,Poor
SS-001055-PV1,99.18,Good
SS-001056-PV1,45.51,Poor
SS-001057-PV1,34.63,Very Poor
SS-001058-PV1,27.76,Very Poor
SS-001059-PV1,27.13,Very Poor
SS-001060-PV1,87.47,Good
SS-001062-PV1,41.87,Poor
SS-001063-PV1,51.57,Poor
SS-001064-PV1,56.04,Fair
SS-001065-PV1,45.89,Poor
SS-001066-PV1,71.4,Satisfactory
SS-001067-PV1,88.77,Good
SS-001069-PV1,19.26,Serious
SS-001070-PV1,26.78,Very Poor
SS-001071-PV1,89.2,Good
SS-001072-PV1,42.69,Poor
SS-001073-PV1,40.45,Poor
SS-001074-PV1,25.03,Very Poor
SS-001075-PV1,60.44,Fair
SS-001076-PV1,97.23,Good
SS-001077-PV1,94.46,Good
SS-001078-PV1,91.88,Good
SS-001079-PV1,22.51,Serious
SS-001082-PV1,99.5,Good
SS-001083-PV1,85.59,Good
SS-001084-PV1,83.15,Satisfactory
SS-001085-PV1,87,Good
SS-001086-PV1,91.69,Good
SS-001087-PV1,14.14,Serious
SS-001088-PV1,97.85,Good
SS-001090-PV1,59.3,Fair
SS-001091-PV1,78.11,Satisfactory
SS-001092-PV1,100,Good
SS-001093-PV1,51.3,Poor
SS-001094-PV1,28.26,Very Poor
SS-001095-PV1,89.48,Good
SS-001096-PV1,95.29,Good
SS-001097-PV1,88.23,Good
SS-001098-PV1,81.84,Satisfactory
SS-001099-PV1,94.56,Good
SS-001100-PV1,68.18,Fair
SS-001101-PV1,14.84,Serious
SS-001102-PV1,59.47,Fair
SS-001104-PV1,59.09,Fair
SS-001105-PV1,64.71,Fair
SS-001106-PV1,94,Good
SS-001107-PV1,21.15,Serious
SS-001108-PV1,59.8,Fair
SS-001109-PV1,96.71,Good
SS-001110-PV1,97.33,Good
SS-001111-PV1,32.21,Very Poor
SS-001112-PV1,41.15,Poor
SS-001113-PV1,92,Good
SS-001114-PV1,98.29,Good
SS-001115-PV1,98.71,Good
SS-001116-PV1,99.18,Good
SS-001117-PV1,98.89,Good
SS-001118-PV1,59.09,Fair
SS-001119-PV1,45.79,Poor
SS-001121-PV1,83.94,Satisfactory
SS-001122-PV1,88.97,Good
SS-001124-PV1,71,Satisfactory
SS-001125-PV1,90.42,Good
SS-001126-PV1,83.53,Satisfactory
SS-001127-PV1,81.16,Satisfactory
SS-001128-PV1,81.91,Satisfactory
SS-001129-PV1,83.42,Satisfactory
SS-001130-PV1,80.64,Satisfactory
SS-001131-PV1,75.25,Satisfactory
SS-001132-PV1,78.09,Satisfactory
SS-001133-PV1,100,Good
SS-001135-PV1,95.53,Good
SS-001136-PV1,97.19,Good
SS-001137-PV1,97.23,Good
SS-001140-PV1,62,Fair
SS-001141-PV1,90.79,Good
SS-001142-PV1,93.37,Good
SS-001143-PV1,97.87,Good
SS-001144-PV1,84.43,Satisfactory
SS-001145-PV1,97.32,Good
SS-001146-PV1,100,Good
SS-001147-PV1,100,Good
SS-001148-PV1,100,Good
SS-001149-PV1,100,Good
SS-001150-PV1,94.69,Good
SS-001151-PV1,33.53,Very Poor
SS-001152-PV1,90.47,Good
SS-001153-PV1,66,Fair
SS-001154-PV1,55.93,Fair
SS-001155-PV1,100,Good
SS-001156-PV1,98.26,Good
SS-001157-PV1,93.04,Good
SS-001159-PV1,98.78,Good
SS-001160-PV1,86.8,Good
SS-001161-PV1,89.1,Good
SS-001163-PV1,45.84,Poor
SS-001164-PV1,35.54,Very Poor
SS-001165-PV1,13.79,Serious
SS-001167-PV1,36.84,Very Poor
SS-001168-PV1,54,Poor
SS-001169-PV1,77.5,Satisfactory
SS-001171-PV1,86.98,Good
SS-001172-PV1,91.27,Good
SS-001173-PV1,99.82,Good
SS-001174-PV1,100,Good
SS-001175-PV1,99.54,Good
SS-001176-PV1,33.93,Very Poor
SS-001177-PV1,100,Good
SS-001178-PV1,100,Good
SS-001179-PV1,100,Good
SS-001180-PV1,100,Good
SS-001181-PV1,100,Good
SS-001182-PV1,77.03,Satisfactory
SS-001183-PV1,95.86,Good
SS-001184-PV1,93.05,Good
SS-001185-PV1,97.47,Good
SS-001186-PV1,97.69,Good
SS-001187-PV1,100,Good
SS-001188-PV1,98.33,Good
SS-001189-PV1,94.51,Good
SS-001190-PV1,59.96,Fair
SS-001191-PV1,94.9,Good
SS-001192-PV1,85.4,Good
SS-001193-PV1,27,Very Poor
SS-001194-PV1,34,Very Poor
SS-001196-PV1,86.58,Good
SS-001197-PV1,45.74,Poor
SS-001198-PV1,52.78,Poor
SS-001199-PV1,51,Poor
SS-001200-PV1,72.16,Satisfactory
SS-001201-PV1,56.29,Fair
SS-001202-PV1,92.18,Good
SS-001203-PV1,93.02,Good
SS-001204-PV1,95,Good
SS-001205-PV1,95,Good
SS-001206-PV1,95,Good
SS-001207-PV1,95,Good
SS-001208-PV1,95,Good
SS-001209-PV1,95,Good
SS-001210-PV1,95,Good
SS-001211-PV1,95.45,Good
SS-001212-PV1,,
SS-001213-PV1,,
SS-001214-PV1,,
SS-001215-PV1,100,Good
SS-001216-PV1,54.74,Poor
SS-001217-PV1,32.85,Very Poor
SS-001218-PV1,98.24,Good
SS-001219-PV1,96.32,Good
SS-001220-PV1,73.48,Satisfactory
SS-001221-PV1,28.81,Very Poor
SS-001222-PV1,96.72,Good
SS-001223-PV1,91.85,Good
SS-001224-PV1,91.59,Good
SS-001225-PV1,95,Good
SS-001226-PV1,95,Good
SS-001227-PV1,20.59,Serious
SS-001228-PV1,27.65,Very Poor
SS-001229-PV1,,
SS-001230-PV1,100,Good
SS-001231-PV1,39.4,Very Poor
SS-001232-PV1,29.39,Very Poor
SS-001233-PV1,64,Fair
SS-001234-PV1,48.22,Poor
SS-001235-PV1,100,Good
SS-001236-PV1,100,Good
SS-001237-PV1,99.6,Good
SS-001238-PV1,98.08,Good
SS-001239-PV1,65.3,Fair
SS-001240-PV1,42.9,Poor
SS-001241-PV1,32.41,Very Poor
SS-001242-PV1,32.41,Very Poor
SS-001243-PV1,33.48,Very Poor
SS-001244-PV1,94.21,Good
SS-001245-PV1,97,Good
SS-001246-PV1,92.62,Good
SS-001247-PV1,91,Good
SS-001248-PV1,89.01,Good
SS-001249-PV1,94.37,Good
SS-001250-PV1,95.86,Good
SS-001251-PV1,74.58,Satisfactory
SS-001252-PV1,38.71,Very Poor
SS-001253-PV1,69.51,Fair
SS-001254-PV1,34.17,Very Poor
SS-001255-PV1,68.11,Fair
SS-001256-PV1,96,Good
SS-001257-PV1,98.51,Good
SS-001258-PV1,24.97,Serious
SS-001259-PV1,80.8,Satisfactory
SS-001260-PV1,82.55,Satisfactory
SS-001261-PV1,96.69,Good
SS-001262-PV1,75.41,Satisfactory
SS-001263-PV1,89.94,Good
SS-001264-PV1,23.35,Serious
SS-001265-PV1,4.35,Failed
SS-001266-PV1,90.91,Good
SS-001267-PV1,97,Good
SS-001268-PV1,55.54,Fair
SS-001269-PV1,71.77,Satisfactory
SS-001270-PV1,63.23,Fair
SS-001272-PV1,,
SS-001273-PV1,,
SS-001274-PV1,32.6,Very Poor
SS-001275-PV1,51.48,Poor
SS-001276-PV1,98.05,Good
SS-001277-PV1,86.27,Good
SS-001278-PV1,95,Good
SS-001279-PV1,57.51,Fair
SS-001280-PV1,29.32,Very Poor
SS-001281-PV1,32.21,Very Poor
SS-001282-PV1,87.72,Good
SS-001283-PV1,54,Poor
SS-001284-PV1,96.68,Good
SS-001285-PV1,97,Good
SS-001286-PV1,93.12,Good
SS-001287-PV1,30.37,Very Poor
SS-001288-PV1,79.01,Satisfactory
SS-001289-PV1,100,Good
SS-001290-PV1,52.46,Poor
SS-001291-PV1,48.04,Poor
SS-001292-PV1,70.23,Satisfactory
SS-001293-PV1,72.96,Satisfactory
SS-001296-PV1,91.6,Good
SS-001297-PV1,92.66,Good
SS-001298-PV1,91.51,Good
SS-001299-PV1,77.19,Satisfactory
SS-001300-PV1,76.88,Satisfactory
SS-001301-PV1,96,Good
SS-001302-PV1,63.39,Fair
SS-001304-PV1,95,Good
SS-001305-PV1,100,Good
SS-001306-PV1,92.36,Good
SS-001308-PV1,95.62,Good
SS-001309-PV1,69.16,Fair
SS-001310-PV1,70.56,Satisfactory
SS-001311-PV1,68.17,Fair
SS-001313-PV1,66.11,Fair
SS-001314-PV1,62.8,Fair
SS-001315-PV1,69.5,Fair
SS-001318-PV1,73.08,Satisfactory
SS-001319-PV1,67.9,Fair
SS-001320-PV1,84.84,Satisfactory
SS-001321-PV1,45.12,Poor
SS-001322-PV1,67.57,Fair
SS-001323-PV1,61.95,Fair
SS-001324-PV1,42.69,Poor
SS-001325-PV1,67.06,Fair
SS-001326-PV1,71,Satisfactory
SS-001327-PV1,64.39,Fair
SS-001328-PV1,56.17,Fair
SS-001329-PV1,100,Good
SS-001330-PV1,100,Good
SS-001331-PV1,100,Good
SS-001332-PV1,100,Good
SS-001333-PV1,96,Good
SS-001334-PV1,100,Good
SS-001335-PV1,98,Good
SS-001336-PV1,97.62,Good
SS-001337-PV1,88.94,Good
SS-001338-PV1,90.83,Good
SS-001339-PV1,25.46,Very Poor
SS-001340-PV1,98.24,Good
SS-001341-PV1,96.29,Good
SS-001342-PV1,35.25,Very Poor
SS-001343-PV1,64.81,Fair
SS-001344-PV1,65.66,Fair
SS-001345-PV1,50.28,Poor
SS-001346-PV1,34.87,Very Poor
SS-001347-PV1,68.59,Fair
SS-001348-PV1,56.78,Fair
SS-001349-PV1,73.27,Satisfactory
SS-001350-PV1,12.43,Serious
SS-001351-PV1,100,Good
SS-001352-PV1,87.79,Good
SS-001353-PV1,64.81,Fair
SS-001354-PV1,37.61,Very Poor
SS-001356-PV1,46.32,Poor
SS-001357-PV1,71.43,Satisfactory
SS-001358-PV1,87.8,Good
SS-001359-PV1,100,Good
SS-001360-PV1,70.13,Satisfactory
SS-001361-PV1,62.43,Fair
SS-001363-PV1,36.39,Very Poor
SS-001365-PV1,49.79,Poor
SS-001366-PV1,45.21,Poor
SS-001367-PV1,39.01,Very Poor
SS-001368-PV1,53.15,Poor
SS-001369-PV1,71.64,Satisfactory
SS-001370-PV1,100,Good
SS-001371-PV1,86.28,Good
SS-001372-PV1,56.59,Fair
SS-001373-PV1,65.87,Fair
SS-001374-PV1,69.95,Fair
SS-001375-PV1,88.5,Good
SS-001376-PV1,94.32,Good
SS-001377-PV1,,
SS-001378-PV1,,
SS-001379-PV1,,
SS-001380-PV1,100,Good
SS-001381-PV1,100,Good
SS-001382-PV1,97.2,Good
SS-001383-PV1,95.5,Good
SS-001384-PV1,39.18,Very Poor
SS-001385-PV1,73.9,Satisfactory
SS-001386-PV1,68.77,Fair
SS-001387-PV1,24.29,Serious
SS-001388-PV1,33.1,Very Poor
SS-001389-PV1,29.97,Very Poor
SS-001390-PV1,24.3,Serious
SS-001391-PV1,24.32,Serious
SS-001392-PV1,34.44,Very Poor
SS-001393-PV1,44.42,Poor
SS-001394-PV1,52.34,Poor
SS-001395-PV1,63.02,Fair
SS-001396-PV1,100,Good
SS-001399-PV1,85.87,Good
SS-001400-PV1,42.27,Poor
SS-001401-PV1,26.75,Very Poor
SS-001402-PV1,28.41,Very Poor
SS-001403-PV1,60.84,Fair
SS-001405-PV1,72.01,Satisfactory
SS-001406-PV1,88.55,Good
SS-001407-PV1,64,Fair
SS-001408-PV1,18.68,Serious
SS-001409-PV1,10.8,Serious
SS-001410-PV1,20.96,Serious
SS-001411-PV1,,
SS-001412-PV1,98,Good
SS-001413-PV1,98,Good
SS-001414-PV1,98,Good
SS-001415-PV1,98,Good
SS-001416-PV1,98,Good
SS-001417-PV1,66,Fair
SS-001418-PV1,100,Good
SS-001419-PV1,73.42,Satisfactory
SS-001421-PV1,73,Satisfactory
SS-001422-PV1,79.7,Satisfactory
SS-001423-PV1,93,Good
SS-001425-PV1,70.75,Satisfactory
SS-001426-PV1,75.91,Satisfactory
SS-001427-PV1,,
SS-001428-PV1,81.88,Satisfactory
SS-001429-PV1,70.56,Satisfactory
SS-001430-PV1,80.42,Satisfactory
SS-001431-PV1,73,Satisfactory
SS-001432-PV1,57.76,Fair
SS-001433-PV1,99.68,Good
SS-001434-PV1,71.93,Satisfactory
SS-001435-PV1,20,Serious
SS-001436-PV1,93.64,Good
SS-001437-PV1,92.84,Good
SS-001438-PV1,58.44,Fair
SS-001439-PV1,83.6,Satisfactory
SS-001440-PV1,88.59,Good
SS-001441-PV1,60,Fair
SS-001442-PV1,60.84,Fair
SS-001443-PV1,75.06,Satisfactory
SS-001444-PV1,53.91,Poor
SS-001445-PV1,98.38,Good
SS-001446-PV1,41,Poor
SS-001447-PV1,55.95,Fair
SS-001448-PV1,98,Good
SS-001449-PV1,99.5,Good
SS-001450-PV1,99.5,Good
SS-001451-PV1,99.12,Good
SS-001452-PV1,95.4,Good
SS-001453-PV1,88.87,Good
SS-001454-PV1,31.95,Very Poor
SS-001455-PV1,81.82,Satisfactory
SS-001456-PV1,88.75,Good
SS-001457-PV1,73,Satisfactory
SS-001458-PV1,77.5,Satisfactory
SS-001459-PV1,87.86,Good
SS-001460-PV1,95.68,Good
SS-001461-PV1,95.35,Good
SS-001462-PV1,94.1,Good
SS-001463-PV1,23.36,Serious
SS-001464-PV1,,
SS-001465-PV1,39.13,Very Poor
SS-001466-PV1,85.73,Good
SS-001467-PV1,57.88,Fair
SS-001469-PV1,26.53,Very Poor
SS-001470-PV1,45.96,Poor
SS-001471-PV1,18.39,Serious
SS-001472-PV1,73.24,Satisfactory
SS-001473-PV1,65.11,Fair
SS-001474-PV1,62.29,Fair
SS-001475-PV1,92,Good
SS-001476-PV1,43,Poor
SS-001477-PV1,24.83,Serious
SS-001478-PV1,59.72,Fair
SS-001479-PV1,100,Good
SS-001480-PV1,66,Fair
SS-001482-PV1,100,Good
SS-001483-PV1,83.99,Satisfactory
SS-001484-PV1,76.8,Satisfactory
SS-001485-PV1,56.72,Fair
SS-001486-PV1,88.5,Good
SS-001487-PV1,81.48,Satisfactory
SS-001488-PV1,86.44,Good
SS-001489-PV1,97.4,Good
SS-001490-PV1,96.75,Good
SS-001491-PV1,95,Good
SS-001492-PV1,95,Good
SS-001493-PV1,70.94,Satisfactory
SS-001494-PV1,88.13,Good
SS-001495-PV1,87.02,Good
SS-001496-PV1,86.33,Good
SS-001497-PV1,40.12,Poor
SS-001498-PV1,97.98,Good
SS-001500-PV1,96.29,Good
SS-001501-PV1,9.28,Failed
SS-001502-PV1,53.18,Poor
SS-001503-PV1,84.1,Satisfactory
SS-001504-PV1,44.66,Poor
SS-001505-PV1,51.64,Poor
SS-001506-PV1,57.53,Fair
SS-001507-PV1,89.5,Good
SS-001508-PV1,29.41,Very Poor
SS-001509-PV1,15.69,Serious
SS-001510-PV1,80.47,Satisfactory
SS-001511-PV1,54.42,Poor
SS-001512-PV1,23.75,Serious
SS-001513-PV1,21.12,Serious
SS-001515-PV1,99.82,Good
SS-001516-PV1,98.33,Good
SS-001518-PV1,100,Good
SS-001519-PV1,94.01,Good
SS-001520-PV1,34.12,Very Poor
SS-001521-PV1,100,Good
SS-001522-PV1,61.29,Fair
SS-001523-PV1,55.01,Fair
SS-001524-PV1,56.79,Fair
SS-001526-PV1,100,Good
SS-001527-PV1,17.6,Serious
SS-001528-PV1,38.31,Very Poor
SS-001529-PV1,17,Serious
SS-001530-PV1,100,Good
SS-001531-PV1,98.87,Good
SS-001532-PV1,100,Good
SS-001533-PV1,100,Good
SS-001534-PV1,100,Good
SS-001535-PV1,100,Good
SS-001536-PV1,99.21,Good
SS-001537-PV1,26.79,Very Poor
SS-001538-PV1,9.02,Failed
SS-001539-PV1,13.3,Serious
SS-001540-PV1,29.53,Very Poor
SS-001541-PV1,61.03,Fair
SS-001542-PV1,56.57,Fair
SS-001543-PV1,45.34,Poor
SS-001544-PV1,50.23,Poor
SS-001545-PV1,62.73,Fair
SS-001546-PV1,24.92,Serious
SS-001547-PV1,33.73,Very Poor
SS-001548-PV1,20.35,Serious
SS-001549-PV1,55.09,Fair
SS-001550-PV1,22.79,Serious
SS-001551-PV1,47.34,Poor
SS-001552-PV1,63.84,Fair
SS-001553-PV1,13,Serious
SS-001554-PV1,30.49,Very Poor
SS-001555-PV1,33.94,Very Poor
SS-001556-PV1,100,Good
SS-001560-PV1,92,Good
SS-001561-PV1,97.2,Good
SS-001562-PV1,97.04,Good
SS-001563-PV1,100,Good
SS-001564-PV1,96.84,Good
SS-001565-PV1,59.87,Fair
SS-001566-PV1,61.22,Fair
SS-001567-PV1,80.69,Satisfactory
SS-001568-PV1,59.52,Fair
SS-001569-PV1,60.3,Fair
SS-001570-PV1,51.77,Poor
SS-001571-PV1,56,Fair
SS-001572-PV1,67.39,Fair
SS-001574-PV1,58.55,Fair
SS-001575-PV1,42.74,Poor
SS-001576-PV1,59.1,Fair
SS-001577-PV1,97.6,Good
SS-001578-PV1,94,Good
SS-001579-PV1,94.82,Good
SS-001580-PV1,91.85,Good
SS-001581-PV1,34.44,Very Poor
SS-001582-PV1,88,Good
SS-001583-PV1,90,Good
SS-001584-PV1,91.36,Good
SS-001585-PV1,66.23,Fair
SS-001586-PV1,83.07,Satisfactory
SS-001587-PV1,57.34,Fair
SS-001589-PV1,58.71,Fair
SS-001590-PV1,95.18,Good
SS-001591-PV1,45.19,Poor
SS-001592-PV1,63.15,Fair
SS-001593-PV1,94.72,Good
SS-001594-PV1,52.06,Poor
SS-001595-PV1,82.98,Satisfactory
SS-001596-PV1,100,Good
SS-001597-PV1,87.71,Good
SS-001600-PV1,84.59,Satisfactory
SS-001601-PV1,17.9,Serious
SS-001602-PV1,41.18,Poor
SS-001603-PV1,54.37,Poor
SS-001604-PV1,89.95,Good
SS-001606-PV1,84.44,Satisfactory
SS-001607-PV1,95,Good
SS-001608-PV1,83.89,Satisfactory
SS-001609-PV1,95,Good
SS-001610-PV1,87.03,Good
SS-001611-PV1,97.2,Good
SS-001612-PV1,95.86,Good
SS-001613-PV1,95,Good
SS-001614-PV1,93.61,Good
SS-001615-PV1,95.54,Good
SS-001616-PV1,100,Good
SS-001617-PV1,59.93,Fair
SS-001618-PV1,75.33,Satisfactory
SS-001619-PV1,95.6,Good
SS-001620-PV1,10.82,Serious
SS-001621-PV1,20.58,Serious
SS-001622-PV1,50.75,Poor
SS-001623-PV1,35.52,Very Poor
SS-001624-PV1,56,Fair
SS-001625-PV1,72.55,Satisfactory
SS-001626-PV1,59.57,Fair
SS-001627-PV1,54,Poor
SS-001628-PV1,56.45,Fair
SS-001629-PV1,80.14,Satisfactory
SS-001630-PV1,87.38,Good
SS-001631-PV1,40.49,Poor
SS-001632-PV1,54.1,Poor
SS-001633-PV1,97.58,Good
SS-001634-PV1,93.44,Good
SS-001635-PV1,91.27,Good
SS-001636-PV1,91,Good
SS-001637-PV1,69.89,Fair
SS-001638-PV1,85.32,Good
SS-001639-PV1,95.67,Good
SS-001640-PV1,82.36,Satisfactory
SS-001641-PV1,85.34,Good
SS-001642-PV1,93.41,Good
SS-001643-PV1,67.38,Fair
SS-001644-PV1,63.79,Fair
SS-001645-PV1,99.5,Good
SS-001646-PV1,33.32,Very Poor
SS-001647-PV1,74.27,Satisfactory
SS-001648-PV1,64,Fair
SS-001649-PV1,95.81,Good
SS-001650-PV1,99.5,Good
SS-001651-PV1,99.5,Good
SS-001652-PV1,98.69,Good
SS-001653-PV1,99.5,Good
SS-001654-PV1,99.5,Good
SS-001655-PV1,82.17,Satisfactory
SS-001656-PV1,29.02,Very Poor
SS-001657-PV1,24.71,Serious
SS-001658-PV1,39.29,Very Poor
SS-001659-PV1,59,Fair
SS-001660-PV1,94.65,Good
SS-001661-PV1,35.02,Very Poor
SS-001662-PV1,56,Fair
SS-001663-PV1,55.57,Fair
SS-001664-PV1,41.1,Poor
SS-001665-PV1,56,Fair
SS-001666-PV1,39.43,Very Poor
SS-001667-PV1,93.94,Good
SS-001668-PV1,98.21,Good
SS-001669-PV1,89.74,Good
SS-001670-PV1,84.85,Satisfactory
SS-001671-PV1,81.6,Satisfactory
SS-001672-PV1,33.48,Very Poor
SS-001673-PV1,49.72,Poor
SS-001674-PV1,22.63,Serious
SS-001675-PV1,29.58,Very Poor
SS-001676-PV1,23.78,Serious
SS-001677-PV1,36.28,Very Poor
SS-001678-PV1,48.09,Poor
SS-001679-PV1,70.31,Satisfactory
SS-001680-PV1,32.43,Very Poor
SS-001681-PV1,52.57,Poor
SS-001682-PV1,35.35,Very Poor
SS-001683-PV1,15.45,Serious
SS-001684-PV1,42.27,Poor
SS-001685-PV1,92.91,Good
SS-001686-PV1,36.99,Very Poor
SS-001687-PV1,53.88,Poor
SS-001688-PV1,100,Good
SS-001689-PV1,100,Good
SS-001690-PV1,65.11,Fair
SS-001691-PV1,80.43,Satisfactory
SS-001692-PV1,94,Good
SS-001693-PV1,63.06,Fair
SS-001694-PV1,74.36,Satisfactory
SS-001695-PV1,78.25,Satisfactory
SS-001696-PV1,54.14,Poor
SS-001697-PV1,33.55,Very Poor
SS-001698-PV1,95,Good
SS-001699-PV1,93.48,Good
SS-001700-PV1,37.7,Very Poor
SS-001701-PV1,52.09,Poor
SS-001702-PV1,32.04,Very Poor
SS-001704-PV1,59.2,Fair
SS-001705-PV1,62.11,Fair
SS-001706-PV1,62,Fair
SS-001707-PV1,61.4,Fair
SS-001708-PV1,62,Fair
SS-001709-PV1,87.29,Good
SS-001710-PV1,78.72,Satisfactory
SS-001711-PV1,96,Good
SS-001712-PV1,87.47,Good
SS-001713-PV1,79.95,Satisfactory
SS-001714-PV1,78.44,Satisfactory
SS-001715-PV1,96,Good
SS-001716-PV1,90.1,Good
SS-001717-PV1,94,Good
SS-001718-PV1,79.05,Satisfactory
SS-001719-PV1,87.84,Good
SS-001720-PV1,93.11,Good
SS-001721-PV1,92.91,Good
SS-001722-PV1,93.69,Good
SS-001724-PV1,95,Good
SS-001726-PV1,100,Good
SS-001727-PV1,100,Good
SS-001728-PV1,34.07,Very Poor
SS-001729-PV1,30.63,Very Poor
